通过 这个 调查 ，我们 发现 很多 人 都 支持 他 。,通过这个调查，我们发现很多人都支持他。,tōngguò zhègè diàochá ，wǒmen fāxiàn hěnduō rén dū zhīchí tā 。,"Through this investigation, we found that many people supported him.",[sound:hsk4_grammar_sent548.mp3],:: 通过 + Agent / Method ，Subj. ⋯⋯ ::,Expressing purpose,"Expressing ""through"" with ""tongguo""",https://resources.allsetlearning.com/chinese/grammar/ASG9B1E3
通过 这个 短片 ，我们 更了解 你们 公司 了 。,通过这个短片，我们更了解你们公司了。,tōngguò zhègè duǎnpiàn ，wǒmen gènglejiě nǐmen gōngsī le 。,"Through this video, we know more about your company.",[sound:hsk4_grammar_sent549.mp3],:: 通过 + Agent / Method ，Subj. ⋯⋯ ::,Expressing purpose,"Expressing ""through"" with ""tongguo""",https://resources.allsetlearning.com/chinese/grammar/ASG9B1E3
通过 他 的 介绍 ，我 认识 了 我 现在 的 老板 。,通过他的介绍，我认识了我现在的老板。,tōngguò tā de jièshào ，wǒ rènshì le wǒ xiànzài de lǎobǎn 。,"Through his introduction, I met my current boss.",[sound:hsk4_grammar_sent550.mp3],:: 通过 + Agent / Method ，Subj. ⋯⋯ ::,Expressing purpose,"Expressing ""through"" with ""tongguo""",https://resources.allsetlearning.com/chinese/grammar/ASG9B1E3
通过 每 个 月 的 培训，我们 的 员工 更 专业 了 。,通过每个月的培训，我们的员工更专业了。,tōngguò měi gè yuè de péixùn，wǒmen de yuángōng gèng zhuānyè le 。,"Through monthly training, our employees are more professional.",[sound:hsk4_grammar_sent551.mp3],:: 通过 + Agent / Method ，Subj. ⋯⋯ ::,Expressing purpose,"Expressing ""through"" with ""tongguo""",https://resources.allsetlearning.com/chinese/grammar/ASG9B1E3
我 来自 中国 。,我来自中国。,wǒ láizì zhōngguó 。,I come from China.,[sound:hsk4_grammar_sent552.mp3],:: Subj. + 来自 + Place ::,Expressing to come from,"Expressing ""to come from"" with ""laizi""",https://resources.allsetlearning.com/chinese/grammar/ASG1CEA8
这些 书 都 来自 日本 。,这些书都来自日本。,zhèxiē shū dū láizì rìběn 。,These books are from Japan.,[sound:hsk4_grammar_sent553.mp3],:: Subj. + 来自 + Place ::,Expressing to come from,"Expressing ""to come from"" with ""laizi""",https://resources.allsetlearning.com/chinese/grammar/ASG1CEA8
我们 公司 的 客户 来自 美国 。,我们公司的客户来自美国。,wǒmen gōngsī de kèhù láizì měiguó 。,Our company's customers are from the United States.,[sound:hsk4_grammar_sent554.mp3],:: Subj. + 来自 + Place ::,Expressing to come from,"Expressing ""to come from"" with ""laizi""",https://resources.allsetlearning.com/chinese/grammar/ASG1CEA8
我的 这个 想法 来自 生活 。,我的这个想法来自生活。,wǒde zhègè xiǎngfǎ láizì shēnghuó 。,My idea comes from life.,[sound:hsk4_grammar_sent555.mp3],:: Subj. + 来自 + Place ::,Expressing to come from,"Expressing ""to come from"" with ""laizi""",https://resources.allsetlearning.com/chinese/grammar/ASG1CEA8
这 是 来自 政府 的 报告 。,这是来自政府的报告。,zhè shì láizì zhèngfǔ de bàogào 。,This is a report from the government.,[sound:hsk4_grammar_sent556.mp3],:: Subj. + 来自 + Place ::,Expressing to come from,"Expressing ""to come from"" with ""laizi""",https://resources.allsetlearning.com/chinese/grammar/ASG1CEA8
有 些 坏 习惯 来自 迷信 。,有些坏习惯来自迷信。,yǒu xiē huài xíguàn láizì míxìn 。,Some bad habits come from superstition.,[sound:hsk4_grammar_sent557.mp3],:: Subj. + 来自 + Place ::,Expressing to come from,"Expressing ""to come from"" with ""laizi""",https://resources.allsetlearning.com/chinese/grammar/ASG1CEA8
小明 的 成功 来自 他的 努力 和 认真 。,小明的成功来自他的努力和认真。,xiǎomíng de chénggōng láizì tāde nǔlì hé rènzhēn 。,Xiaoming's success comes from his hard work and seriousness.,[sound:hsk4_grammar_sent558.mp3],:: Subj. + 来自 + Place ::,Expressing to come from,"Expressing ""to come from"" with ""laizi""",https://resources.allsetlearning.com/chinese/grammar/ASG1CEA8
听 了 来自 教授 的 建议 ， 我 决定 去 上海 。,听了来自教授的建议，我决定去上海。,tīng le láizì jiàoshòu de jiànyì ， wǒ juédìng qù shànghǎi 。,"Following the advice from the professor, I decided to go to Shanghai.",[sound:hsk4_grammar_sent559.mp3],:: Subj. + 来自 + Place ::,Expressing to come from,"Expressing ""to come from"" with ""laizi""",https://resources.allsetlearning.com/chinese/grammar/ASG1CEA8
我 和 Tom 虽然 来自 不同 的 国家 ， 但是 我们 是 好 朋友 。,我和Tom虽然来自不同的国家，但是我们是好朋友。,wǒ hé Tom sūirán láizì bùtóng de guójiā ， dànshì wǒmen shì hǎo péngyǒu 。,"Although Tom and I are from different countries, we are good friends.",[sound:hsk4_grammar_sent560.mp3],:: Subj. + 来自 + Place ::,Expressing to come from,"Expressing ""to come from"" with ""laizi""",https://resources.allsetlearning.com/chinese/grammar/ASG1CEA8
我 设计 的 这 副 作品 来自 小王 的 启发 。,我设计的这副作品来自小王的启发。,wǒ shèjì de zhè fù zuòpǐn láizì xiǎowáng de qǐfā 。,The piece I designed was inspired by Xiao Wang.,[sound:hsk4_grammar_sent561.mp3],:: Subj. + 来自 + Place ::,Expressing to come from,"Expressing ""to come from"" with ""laizi""",https://resources.allsetlearning.com/chinese/grammar/ASG1CEA8
我 来 吧 。,我来吧。,wǒ lái ba 。,Let me do it.,[sound:hsk4_grammar_sent562.mp3],:: (让 +) Subj. + 来 ::,Addressing people,"Using ""lai"" as a dummy verb",https://resources.allsetlearning.com/chinese/grammar/ASG98FZK
让 他 自己 来 。,让他自己来。,ràng tā zìjǐ lái 。,Let him come by himself.,[sound:hsk4_grammar_sent563.mp3],:: (让 +) Subj. + 来 ::,Addressing people,"Using ""lai"" as a dummy verb",https://resources.allsetlearning.com/chinese/grammar/ASG98FZK
还是 你们 自己 来 吧 。,还是你们自己来吧。,huánshì nǐmen zìjǐ lái ba 。,Come on your own.,[sound:hsk4_grammar_sent564.mp3],:: (让 +) Subj. + 来 ::,Addressing people,"Using ""lai"" as a dummy verb",https://resources.allsetlearning.com/chinese/grammar/ASG98FZK
你 写 得 好看 ，你 来 吧 。,你写得好看，你来吧。,nǐ xiě dé hǎokàn ，nǐ lái ba 。,"You write beautifully, come on.",[sound:hsk4_grammar_sent565.mp3],:: (让 +) Subj. + 来 ::,Addressing people,"Using ""lai"" as a dummy verb",https://resources.allsetlearning.com/chinese/grammar/ASG98FZK
谁 能 读 一 下 这 段 话 ？,谁能读一下这段话？,shúi néng dú yī xià zhè duàn huà ？,Who can read this passage?,[sound:hsk4_grammar_sent566.mp3],:: (让 +) Subj. + 来 ::,Addressing people,"Using ""lai"" as a dummy verb",https://resources.allsetlearning.com/chinese/grammar/ASG98FZK
你 怎么 做 得 这么 慢 ？,你怎么做得这么慢？,nǐ zěnyāo zuò dé zhèyāo màn ？,How do you do it so slowly?,[sound:hsk4_grammar_sent567.mp3],:: (让 +) Subj. + 来 ::,Addressing people,"Using ""lai"" as a dummy verb",https://resources.allsetlearning.com/chinese/grammar/ASG98FZK
这个 箱子 真 重 ！我 来 吧 。,这个箱子真重！我来吧。,zhègè xiāngzǐ zhēn zhòng ！wǒ lái ba 。,This box is really heavy! Let me do it.,[sound:hsk4_grammar_sent568.mp3],:: (让 +) Subj. + 来 ::,Addressing people,"Using ""lai"" as a dummy verb",https://resources.allsetlearning.com/chinese/grammar/ASG98FZK
不用 谢 。,不用谢。,bùyòng xiè 。,you are welcome.,[sound:hsk4_grammar_sent569.mp3],:: Subj. + 不用 + [Verb Phrase] ::,Expressing attitude,"Expressing ""don't need to"" with ""buyong""",https://resources.allsetlearning.com/chinese/grammar/ASGECD0E
不用 担心 。,不用担心。,bùyòng dànxīn 。,do not worry.,[sound:hsk4_grammar_sent570.mp3],:: Subj. + 不用 + [Verb Phrase] ::,Expressing attitude,"Expressing ""don't need to"" with ""buyong""",https://resources.allsetlearning.com/chinese/grammar/ASGECD0E
孩子 不用 买 票 。,孩子不用买票。,háizǐ bùyòng mǎi piào 。,Children do not need to buy tickets.,[sound:hsk4_grammar_sent571.mp3],:: Subj. + 不用 + [Verb Phrase] ::,Expressing attitude,"Expressing ""don't need to"" with ""buyong""",https://resources.allsetlearning.com/chinese/grammar/ASGECD0E
你 不用 过去 ，她 会 过来 的 。,你不用过去，她会过来的。,nǐ bùyòng guòqù ，tā hùi guòlái de 。,"You do n’t have to go, she will come.",[sound:hsk4_grammar_sent572.mp3],:: Subj. + 不用 + [Verb Phrase] ::,Expressing attitude,"Expressing ""don't need to"" with ""buyong""",https://resources.allsetlearning.com/chinese/grammar/ASGECD0E
今天 不用 加班 。,今天不用加班。,jīntiān bùyòng jiābān 。,No overtime work today.,[sound:hsk4_grammar_sent573.mp3],:: Subj. + 不用 + [Verb Phrase] ::,Expressing attitude,"Expressing ""don't need to"" with ""buyong""",https://resources.allsetlearning.com/chinese/grammar/ASGECD0E
这 件 事 不用 跟 他 说 。,这件事不用跟他说。,zhè jiàn shì bùyòng gēn tā shuō 。,No need to tell him about it.,[sound:hsk4_grammar_sent574.mp3],:: Subj. + 不用 + [Verb Phrase] ::,Expressing attitude,"Expressing ""don't need to"" with ""buyong""",https://resources.allsetlearning.com/chinese/grammar/ASGECD0E
告诉 他 明天 不用 来 了 。,告诉他明天不用来了。,gàosù tā míngtiān bùyòng lái le 。,Tell him not to use it tomorrow.,[sound:hsk4_grammar_sent575.mp3],:: Subj. + 不用 + [Verb Phrase] ::,Expressing attitude,"Expressing ""don't need to"" with ""buyong""",https://resources.allsetlearning.com/chinese/grammar/ASGECD0E
买 吧 ，不用 考虑 价钱 。,买吧，不用考虑价钱。,mǎi ba ，bùyòng kǎolv̀ jiàqián 。,"Buy it, regardless of the price.",[sound:hsk4_grammar_sent576.mp3],:: Subj. + 不用 + [Verb Phrase] ::,Expressing attitude,"Expressing ""don't need to"" with ""buyong""",https://resources.allsetlearning.com/chinese/grammar/ASGECD0E
今天 人 少，不用 排队 。,今天人少，不用排队。,jīntiān rén shǎo，bùyòng páidùi 。,Today there are few people and there is no need to line up.,[sound:hsk4_grammar_sent577.mp3],:: Subj. + 不用 + [Verb Phrase] ::,Expressing attitude,"Expressing ""don't need to"" with ""buyong""",https://resources.allsetlearning.com/chinese/grammar/ASGECD0E
你们 不用 都 来 ，我们 不 需要 这么 多 人 。,你们不用都来，我们不需要这么多人。,nǐmen bùyòng dū lái ，wǒmen bù xūyào zhèyāo duō rén 。,"You do n’t have to come all, we do n’t need so many people.",[sound:hsk4_grammar_sent578.mp3],:: Subj. + 不用 + [Verb Phrase] ::,Expressing attitude,"Expressing ""don't need to"" with ""buyong""",https://resources.allsetlearning.com/chinese/grammar/ASGECD0E
我们 得 走 了 。,我们得走了。,wǒmen dé zǒu le 。,We have to go.,[sound:hsk4_grammar_sent579.mp3],:: Subj. + 得 + [Verb Phrase] ::,"Giving commands, Expressing obligations","Expressing ""must"" with ""dei""",https://resources.allsetlearning.com/chinese/grammar/ASGPXLP9
时间 不 早 了，我 得 回家 了 。,时间不早了，我得回家了。,shíjiān bù zǎo le，wǒ dé húijiā le 。,"It's getting late, I have to go home.",[sound:hsk4_grammar_sent580.mp3],:: Subj. + 得 + [Verb Phrase] ::,"Giving commands, Expressing obligations","Expressing ""must"" with ""dei""",https://resources.allsetlearning.com/chinese/grammar/ASGPXLP9
他 是 你 弟弟 ，你 得 帮 他 。,他是你弟弟，你得帮他。,tā shì nǐ dìdì ，nǐ dé bāng tā 。,"He is your brother, you have to help him.",[sound:hsk4_grammar_sent581.mp3],:: Subj. + 得 + [Verb Phrase] ::,"Giving commands, Expressing obligations","Expressing ""must"" with ""dei""",https://resources.allsetlearning.com/chinese/grammar/ASGPXLP9
不好意思 ，你 得 马上 离开 。,不好意思，你得马上离开。,bùhǎoyìsī ，nǐ dé mǎshàng líkāi 。,"Sorry, you have to leave immediately.",[sound:hsk4_grammar_sent582.mp3],:: Subj. + 得 + [Verb Phrase] ::,"Giving commands, Expressing obligations","Expressing ""must"" with ""dei""",https://resources.allsetlearning.com/chinese/grammar/ASGPXLP9
在 学校 就 得 听 老师 的 话 。,在学校就得听老师的话。,zài xuéxiào jìu dé tīng lǎoshī de huà 。,You have to listen to the teacher at school.,[sound:hsk4_grammar_sent583.mp3],:: Subj. + 得 + [Verb Phrase] ::,"Giving commands, Expressing obligations","Expressing ""must"" with ""dei""",https://resources.allsetlearning.com/chinese/grammar/ASGPXLP9
你 得 先 付钱 再 进去 。,你得先付钱再进去。,nǐ dé xiān fùqián zài jìnqù 。,You have to pay before you go in.,[sound:hsk4_grammar_sent584.mp3],:: Subj. + 得 + [Verb Phrase] ::,"Giving commands, Expressing obligations","Expressing ""must"" with ""dei""",https://resources.allsetlearning.com/chinese/grammar/ASGPXLP9
是 你 的 错 ，你 得 道歉 。,是你的错，你得道歉。,shì nǐ de cuò ，nǐ dé dàoqiàn 。,"It's your fault, you have to apologize.",[sound:hsk4_grammar_sent585.mp3],:: Subj. + 得 + [Verb Phrase] ::,"Giving commands, Expressing obligations","Expressing ""must"" with ""dei""",https://resources.allsetlearning.com/chinese/grammar/ASGPXLP9
他 没有 经验 ，你 得 教教 他 。,他没有经验，你得教教他。,tā méiyǒu jīngyàn ，nǐ dé jiàojiào tā 。,"He has no experience, you have to teach him.",[sound:hsk4_grammar_sent586.mp3],:: Subj. + 得 + [Verb Phrase] ::,"Giving commands, Expressing obligations","Expressing ""must"" with ""dei""",https://resources.allsetlearning.com/chinese/grammar/ASGPXLP9
明天 去 面试 ，你 得 穿 得 正式 一点 。,明天去面试，你得穿得正式一点。,míngtiān qù miànshì ，nǐ dé chuān dé zhèngshì yīdiǎn 。,"Go to the interview tomorrow, you have to dress more formally.",[sound:hsk4_grammar_sent587.mp3],:: Subj. + 得 + [Verb Phrase] ::,"Giving commands, Expressing obligations","Expressing ""must"" with ""dei""",https://resources.allsetlearning.com/chinese/grammar/ASGPXLP9
你 病 得 太 厉害 了，得 去 看 医生 。,你病得太厉害了，得去看医生。,nǐ bìng dé tài lìhài le，dé qù kàn yìshēng 。,You are too sick to see a doctor.,[sound:hsk4_grammar_sent588.mp3],:: Subj. + 得 + [Verb Phrase] ::,"Giving commands, Expressing obligations","Expressing ""must"" with ""dei""",https://resources.allsetlearning.com/chinese/grammar/ASGPXLP9
爸爸 批评 了 我 并且 告诉 我 以后 不 能 说谎 。,爸爸批评了我并且告诉我以后不能说谎。,bàbà pīpíng le wǒ bìngqiě gàosù wǒ yǐhòu bù néng shuōhuǎng 。,Dad criticized me and told me not to lie in the future.,[sound:hsk4_grammar_sent589.mp3],:: Verb / [Verb Phrase 1] + 并(且) + Verb / [Verb Phrase 2] ::,,"Combining verbs with ""bing""",https://resources.allsetlearning.com/chinese/grammar/ASG5C89R
我们 需要 的 是 有 丰富 的 工作 经验 并且 懂 得 团队 合作 的 员工 。,我们需要的是有丰富的工作经验并且懂得团队合作的员工。,wǒmen xūyào de shì yǒu fēngfù de gōngzuò jīngyàn bìngqiě dǒng dé tuándùi hézuò de yuángōng 。,What we need is employees who have rich work experience and understand teamwork.,[sound:hsk4_grammar_sent590.mp3],:: Verb / [Verb Phrase 1] + 并(且) + Verb / [Verb Phrase 2] ::,,"Combining verbs with ""bing""",https://resources.allsetlearning.com/chinese/grammar/ASG5C89R
你 要 按照 我 说 的 做 并且 要 做 好 。,你要按照我说的做并且要做好。,nǐ yào ànzhào wǒ shuō de zuò bìngqiě yào zuò hǎo 。,You have to do what I said and do well.,[sound:hsk4_grammar_sent591.mp3],:: Verb / [Verb Phrase 1] + 并(且) + Verb / [Verb Phrase 2] ::,,"Combining verbs with ""bing""",https://resources.allsetlearning.com/chinese/grammar/ASG5C89R
我 通知 了 所有 的 人，并且 准备 了 所有 的 材料 。,我通知了所有的人，并且准备了所有的材料。,wǒ tōngzhī le suǒyǒu de rén，bìngqiě zhǔnbèi le suǒyǒu de cáiliào 。,I notified all the people and prepared all the materials.,[sound:hsk4_grammar_sent592.mp3],:: Verb / [Verb Phrase 1] + 并(且) + Verb / [Verb Phrase 2] ::,,"Combining verbs with ""bing""",https://resources.allsetlearning.com/chinese/grammar/ASG5C89R
这种 现象 很 常见 并且 会 持续 很 长 时间 。,这种现象很常见并且会持续很长时间。,zhèzhǒng xiànxiàng hěn chángjiàn bìngqiě hùi chíxù hěn cháng shíjiān 。,This phenomenon is very common and will last a long time.,[sound:hsk4_grammar_sent593.mp3],:: Verb / [Verb Phrase 1] + 并(且) + Verb / [Verb Phrase 2] ::,,"Combining verbs with ""bing""",https://resources.allsetlearning.com/chinese/grammar/ASG5C89R
控制 饮食 并且 多 运动，会 让 你 的 身材 越来越 好 。,控制饮食并且多运动，会让你的身材越来越好。,kòngzhì yǐnshí bìngqiě duō yùndòng，hùi ràng nǐ de shēncái yuèláiyuè hǎo 。,Controlling your diet and exercising more will make your figure better and better.,[sound:hsk4_grammar_sent594.mp3],:: Verb / [Verb Phrase 1] + 并(且) + Verb / [Verb Phrase 2] ::,,"Combining verbs with ""bing""",https://resources.allsetlearning.com/chinese/grammar/ASG5C89R
我 会 帮 你 找到 问题 并且 解决 问题 。,我会帮你找到问题并且解决问题。,wǒ hùi bāng nǐ zhǎodào wèntí bìngqiě jiějué wèntí 。,I will help you find the problem and solve it.,[sound:hsk4_grammar_sent595.mp3],:: Verb / [Verb Phrase 1] + 并(且) + Verb / [Verb Phrase 2] ::,,"Combining verbs with ""bing""",https://resources.allsetlearning.com/chinese/grammar/ASG5C89R
我 同意 并且 支持 你 的 决定 。,我同意并且支持你的决定。,wǒ tóngyì bìngqiě zhīchí nǐ de juédìng 。,I agree and support your decision.,[sound:hsk4_grammar_sent596.mp3],:: Verb / [Verb Phrase 1] + 并(且) + Verb / [Verb Phrase 2] ::,,"Combining verbs with ""bing""",https://resources.allsetlearning.com/chinese/grammar/ASG5C89R
我们 负责 安装 并且 维护 这个 系统 。,我们负责安装并且维护这个系统。,wǒmen fùzé ānzhuāng bìngqiě wéihù zhègè xìtǒng 。,We are responsible for installing and maintaining this system.,[sound:hsk4_grammar_sent597.mp3],:: Verb / [Verb Phrase 1] + 并(且) + Verb / [Verb Phrase 2] ::,,"Combining verbs with ""bing""",https://resources.allsetlearning.com/chinese/grammar/ASG5C89R
你 要 编辑 并且 打印 这 个 文件 。,你要编辑并且打印这个文件。,nǐ yào biānjí bìngqiě dǎyìn zhè gè wénjiàn 。,You need to edit and print this file.,[sound:hsk4_grammar_sent598.mp3],:: Verb / [Verb Phrase 1] + 并(且) + Verb / [Verb Phrase 2] ::,,"Combining verbs with ""bing""",https://resources.allsetlearning.com/chinese/grammar/ASG5C89R
请 少 放 点 盐 。,请少放点盐。,qǐng shǎo fàng diǎn yán 。,Please put less salt.,[sound:hsk4_grammar_sent599.mp3],:: 少 + Verb ::,Adding more explanation,"Doing something less with ""shao""",https://resources.allsetlearning.com/chinese/grammar/ASG9B0M8
少 吃 垃圾 食品 。,少吃垃圾食品。,shǎo chī lājí shípǐn 。,eat less junk food.,[sound:hsk4_grammar_sent600.mp3],:: 少 + Verb ::,Adding more explanation,"Doing something less with ""shao""",https://resources.allsetlearning.com/chinese/grammar/ASG9B0M8
少 买 点 ，吃 不 完 会 坏 的 。,少买点，吃不完会坏的。,shǎo mǎi diǎn ，chī bù wán hùi huài de 。,Buy less and it will be bad if you do n’t finish it.,[sound:hsk4_grammar_sent601.mp3],:: 少 + Verb ::,Adding more explanation,"Doing something less with ""shao""",https://resources.allsetlearning.com/chinese/grammar/ASG9B0M8
你 能 不 能 少 抽 点 烟 ？,你能不能少抽点烟？,nǐ néng bù néng shǎo chōu diǎn yān ？,Can you smoke less?,[sound:hsk4_grammar_sent602.mp3],:: 少 + Verb ::,Adding more explanation,"Doing something less with ""shao""",https://resources.allsetlearning.com/chinese/grammar/ASG9B0M8
快 期中 考试 了 ，少 玩 点 游戏 吧 。,快期中考试了，少玩点游戏吧。,kuài qīzhōng kǎoshì le ，shǎo wán diǎn yóuxì ba 。,"The exam is about to start, so do n’t play games.",[sound:hsk4_grammar_sent603.mp3],:: 少 + Verb ::,Adding more explanation,"Doing something less with ""shao""",https://resources.allsetlearning.com/chinese/grammar/ASG9B0M8
少 喝 点 ，明天 还要 上班 呢 。,少喝点，明天还要上班呢。,shǎo hē diǎn ，míngtiān huányào shàngbān ní 。,Drink less and go to work tomorrow.,[sound:hsk4_grammar_sent604.mp3],:: 少 + Verb ::,Adding more explanation,"Doing something less with ""shao""",https://resources.allsetlearning.com/chinese/grammar/ASG9B0M8
少 看 点 电视 ，多 看书 。,少看点电视，多看书。,shǎo kàn diǎn diànshì ，duō kànshū 。,Watch less TV and read more books.,[sound:hsk4_grammar_sent605.mp3],:: 少 + Verb ::,Adding more explanation,"Doing something less with ""shao""",https://resources.allsetlearning.com/chinese/grammar/ASG9B0M8
少 吃 点 肉 ，多 吃 点 蔬菜 。,少吃点肉，多吃点蔬菜。,shǎo chī diǎn ròu ，duō chī diǎn shūcài 。,Eat less meat and more vegetables.,[sound:hsk4_grammar_sent606.mp3],:: 少 + Verb ::,Adding more explanation,"Doing something less with ""shao""",https://resources.allsetlearning.com/chinese/grammar/ASG9B0M8
少 说 废话 ！,少说废话！,shǎo shuō fèihuà ！,Stop talking nonsense!,[sound:hsk4_grammar_sent607.mp3],:: 少 + Verb ::,Adding more explanation,"Doing something less with ""shao""",https://resources.allsetlearning.com/chinese/grammar/ASG9B0M9
少 管 闲事 。,少管闲事。,shǎo guǎn xiánshì 。,Stay idle.,[sound:hsk4_grammar_sent608.mp3],:: 少 + Verb ::,Adding more explanation,"Doing something less with ""shao""",https://resources.allsetlearning.com/chinese/grammar/ASG9B0M8
多 吃 点 。,多吃点。,duō chī diǎn 。,eat more.,[sound:hsk4_grammar_sent609.mp3],:: 多 + Verb ::,Adding more explanation,"Doing something more with ""duo""",https://resources.allsetlearning.com/chinese/grammar/ASGLKGZP
多 放 点 辣 。,多放点辣。,duō fàng diǎn là 。,More spicy.,[sound:hsk4_grammar_sent610.mp3],:: 多 + Verb ::,Adding more explanation,"Doing something more with ""duo""",https://resources.allsetlearning.com/chinese/grammar/ASGLKGZP
多 拿 一点 。,多拿一点。,duō ná yīdiǎn 。,Get more.,[sound:hsk4_grammar_sent611.mp3],:: 多 + Verb ::,Adding more explanation,"Doing something more with ""duo""",https://resources.allsetlearning.com/chinese/grammar/ASGLKGZP
爷爷 ，你 要 多 出去 走走 。,爷爷，你要多出去走走。,yéyé ，nǐ yào duō chūqù zǒuzǒu 。,"Grandpa, you have to go out more.",[sound:hsk4_grammar_sent612.mp3],:: 多 + Verb ::,Adding more explanation,"Doing something more with ""duo""",https://resources.allsetlearning.com/chinese/grammar/ASGLKGZP
多 给 他 点 时间 吧 。,多给他点时间吧。,duō gěi tā diǎn shíjiān ba 。,Give him more time.,[sound:hsk4_grammar_sent613.mp3],:: 多 + Verb ::,Adding more explanation,"Doing something more with ""duo""",https://resources.allsetlearning.com/chinese/grammar/ASGLKGZP
我 想 多 陪陪 家人 。,我想多陪陪家人。,wǒ xiǎng duō péipéi jiārén 。,I want to spend more time with my family.,[sound:hsk4_grammar_sent614.mp3],:: 多 + Verb ::,Adding more explanation,"Doing something more with ""duo""",https://resources.allsetlearning.com/chinese/grammar/ASGLKGZP
感冒 的 时候 要 多 喝 水 。,感冒的时候要多喝水。,gǎnmào de shíhòu yào duō hē shǔi 。,Drink plenty of water when you have a cold.,[sound:hsk4_grammar_sent615.mp3],:: 多 + Verb ::,Adding more explanation,"Doing something more with ""duo""",https://resources.allsetlearning.com/chinese/grammar/ASGLKGZP
医生 让 我 多 运动 。,医生让我多运动。,yìshēng ràng wǒ duō yùndòng 。,The doctor told me to exercise more.,[sound:hsk4_grammar_sent616.mp3],:: 多 + Verb ::,Adding more explanation,"Doing something more with ""duo""",https://resources.allsetlearning.com/chinese/grammar/ASGLKGZP
他 比 你 有 经验 ，你 应该 多 向 他 学习 。,他比你有经验，你应该多向他学习。,tā bǐ nǐ yǒu jīngyàn ，nǐ yìnggāi duō xiàng tā xuéxí 。,"He has more experience than you, you should learn more from him.",[sound:hsk4_grammar_sent617.mp3],:: 多 + Verb ::,Adding more explanation,"Doing something more with ""duo""",https://resources.allsetlearning.com/chinese/grammar/ASGLKGZP
想 提高 汉语 口语 ，就要 多 练习 。,想提高汉语口语，就要多练习。,xiǎng tígāo hànyǔ kǒuyǔ ，jìuyào duō liànxí 。,"If you want to improve your spoken Chinese, you need to practice more.",[sound:hsk4_grammar_sent618.mp3],:: 多 + Verb ::,Adding more explanation,"Doing something more with ""duo""",https://resources.allsetlearning.com/chinese/grammar/ASGLKGZP
吃 多 点 。,吃多点。,chī duō diǎn 。,eat more.,[sound:hsk4_grammar_sent619.mp3],:: 多 + Verb ::,Adding more explanation,"Doing something more with ""duo""",https://resources.allsetlearning.com/chinese/grammar/ASGLKGZP
我 要 回家多点！,我要回家多点！,wǒ yào húijiāduōdiǎn！,I want to go home more!,[sound:hsk4_grammar_sent620.mp3],:: 多 + Verb ::,Adding more explanation,"Doing something more with ""duo""",https://resources.allsetlearning.com/chinese/grammar/ASGLKGZP
我 应该 运动 多 点 。,我应该运动多点。,wǒ yìnggāi yùndòng duō diǎn 。,I should exercise more.,[sound:hsk4_grammar_sent621.mp3],:: 多 + Verb ::,Adding more explanation,"Doing something more with ""duo""",https://resources.allsetlearning.com/chinese/grammar/ASGLKGZP
这 件 事 由 我 负责 。,这件事由我负责。,zhè jiàn shì yóu wǒ fùzé 。,I am responsible for this matter.,[sound:hsk4_grammar_sent622.mp3],:: Topic + 由 + Person + Verb ::,"Indicating conditions, Describing people, Emphasizing","Emphasizing the doer of an action with ""you""",https://resources.allsetlearning.com/chinese/grammar/ASGGNXVR
这 是 由 他 决定 的，你 就别 干涉 了 。,这是由他决定的，你就别干涉了。,zhè shì yóu tā juédìng de，nǐ jìubié gānshè le 。,"This is up to him, so do n’t interfere.",[sound:hsk4_grammar_sent623.mp3],:: Topic + 由 + Person + Verb ::,"Indicating conditions, Describing people, Emphasizing","Emphasizing the doer of an action with ""you""",https://resources.allsetlearning.com/chinese/grammar/ASGGNXVR
太 悲剧 了，会议 由 王总 主持，肯定 会 很 无聊！,太悲剧了，会议由王总主持，肯定会很无聊！,tài bēijù le，hùiyì yóu wángzǒng zhǔchí，kěndìng hùi hěn wúliáo！,"It's too tragic, the meeting was chaired by President Wang, and it will definitely be boring!",[sound:hsk4_grammar_sent624.mp3],:: Topic + 由 + Person + Verb ::,"Indicating conditions, Describing people, Emphasizing","Emphasizing the doer of an action with ""you""",https://resources.allsetlearning.com/chinese/grammar/ASGGNXVR
她 从来 不 喝酒 。,她从来不喝酒。,tā cónglái bù hējǐu 。,She never drinks alcohol.,[sound:hsk4_grammar_sent625.mp3],:: Subj. + 从来 + 不 + [Verb Phrase] ::,"Referring to habitual actions, Referring to the past, Expressing frequency","Expressing ""never"" with ""conglai""",https://resources.allsetlearning.com/chinese/grammar/ASG8NM5E
我 女朋友 从 不 给 我 打 电话 。,我女朋友从不给我打电话。,wǒ nv̌péngyǒu cóng bù gěi wǒ dǎ diànhuà 。,My girlfriend never calls me.,[sound:hsk4_grammar_sent626.mp3],:: Subj. + 从来 + 不 + [Verb Phrase] ::,"Referring to habitual actions, Referring to the past, Expressing frequency","Expressing ""never"" with ""conglai""",https://resources.allsetlearning.com/chinese/grammar/ASG8NM5E
